movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
Legends of Oz: Dorothy's Return , 2014 , PG ,1,3,1,"In this animated feature Dorothy Gale (voiced by Lea Michelle) arrives home from Oz to find Kansas destroyed and a government official evicting everyone. She receives a strange message to return to Oz and finds that her friends, Scarecrow (voiced by Dan Aykroyd), Tin Man (voiced by Kelsey Grammer) and Lion (voiced by Jim Belushi), are in danger. With help from other residents of Oz, Dorothy fights winged monkeys and a wicked Jester who changes people into marionettes. Also with the voices of Megan Hilty, Hugh Dancy, Oliver Platt, Martin Short, Patrick Stewart, and Bernadette Peters. Directed by Will Finn & Dan St. Pierre. [1:28]"
Legends of the Fall , 1995 , R ,5,8,5,"Aidan Quinn, Brad Pitt and Henry Thomas are brothers in love with the same woman (Julia Ormond) and Anthony Hopkins is their strong-willed father."
Legion , 2009 , R ,2,8,7,"Several people living and working in a remote dessert diner are overwhelmed when strange things begin to happen: a man (Paul Bettany), who's actually an archangel, arrives telling them that God has decided to do away with humanity and a pregnant woman in their company is carrying the child that holds the promise of human redemption. Also with Lucas Black, Tyrese Gibson, Adrianne Palicki, Charles S. Dutton, Jon Tenney, Kevin Durand, Willa Holland, Kate Walsh and Dennis Quaid. Directed by Scott Charles Stewart. [1:44]"
Legionnaire , 1998 , R ,3,7,3,"When Jean-Claude Van Damme fails to take a dive in a boxing match, he has to join the French Foreign Legion in order to escape the thugs he double-crossed. Co-starring Adewale Akinnuoye-Agbaje, Steven Berkoff, Nicholas Farrell and Ana Sotrenovic."
The LEGO Batman Movie , 2017 , PG ,1,3,2,"In the Lego universe an angry Batman (voiced by Will Arnett) reluctantly goes on a personal quest: He must learn the basics of teamwork and friendship to save Gotham City from The Joker (voiced by Zach Galifianakis) and his villainous army, with the help of Robin (voiced by Michael Cera) and Batgirl (voiced by Rosario Dawson). Also with the voices of Ralph Fiennes, Mariah Carey and Jenny Slate. Directed by Chris McKay. [1:46]"
The Lego Movie , 2014 , PG ,1,3,2,"Emmet (voiced by Chris Pratt) is an ordinary LEGO construction worker that always follows instructions. However, he is mistaken for the Special, a kind of LEGO god that can save the universe, and he finds himself drafted by fellow LEGOs to stop an evil tyrant (voiced by Will Ferrell). Also with the voices of Elizabeth Banks, Will Arnett, Nick Offerman, Alison Brie, Charlie Day, Liam Neeson and Morgan Freeman. Directed by Chris Miller and Phil Lord. [1:40]"
The LEGO Ninjago Movie , 2017 , PG ,1,3,1,"Animated movie about a boy and his group of Ninja friends who are trained to fight a warlord -- who also happens to be the boy's estranged father. With the voices of Jackie Chan, Dave Franco, Fred Armisen, Kumail Nanjiani, Michael Peña, Abbi Jacobson, Zach Woods, David Burrows, Alex Kauffman and Justin Theroux. Directed by Charlie Bean, Paul Fisher & Bob Logan. [1:41]"
The Leisure Seeker , 2018 , R ,5,3,5,"A retired couple (Helen Mirren and Donald Sutherland) undertakes an adventure in their family Winnebago that takes them from Massachusetts to Key West, Florida. Along the way they face illness and misadventure and unpleasant events from their past are revealed. Also with Christian McKay, Janel Moloney, Dana Ivey and Dick Gregory. Directed by Paolo Virzì. [1:52]"
Lemony Snicket's A Series of Unfortunate Events , 2004 , PG ,1,4,1,"Jim Carrey stars as Count Olaf, the distant relation to the three orphaned Baudelaire children. As their guardian, the cunning Count hopes to snatch the vast fortune inherited by the children. At 14 Violet is the bravest and oldest Baudelaire; Klaus, 12, is intelligent and obsessed with words; and the toddler Sunny speaks in a language only her siblings can understand and has a knack for biting. Based on Daniel Handler's popular ""Lemony Snicket"" books. Also with Meryl Streep, Emily Browning, Kara Hoffman, Billy Connolly, Cedric the Entertainer, Jude Law and Liam Aiken. Directed by Brad Silberling. [1:53]"
Les Miserables , 1998 , PG-13 ,2,4,2,"Film adaptation of the classic Victor Hugo novel with Liam Neeson and Geoffrey Rush and Valjean and Javert, respectively."
Les Misérables , 2012 , PG-13 ,5,6,4,"Musical based on Victor Hugo's classic novel: In 19th century France Jean Valjean (Hugh Jackman) is released from prison after almost two decades of hard labor for stealing a loaf of bread. He continues to be pursued by Inspector Javert (Russell Crowe) for breaking parole, as he tries to redeem himself by taking care of dying factory worker Fantine (Anne Hathaway) and her daughter Cosette (Amanda Seyfried). Also with Sacha Baron Cohen, Helena Bonham Carter, Eddie Redmayne, Aaron Tveit, Samantha Barks and Isabelle Allen. Directed by Tom Hooper. [2:37]"
Lethal Weapon 3 , 1992 , R ,2,6,7,"Mel Gibson and Danny Glover reprise their roles as mismatched L.A. detectives from the two previous installments of ""Lethal Weapon."" The plot involves the selling of armor-piercing, cop-killer weapons to teenage drug dealers."
Lethal Weapon 4 , 1998 , R ,2,8,8,"Mel Gibson and Danny Glover team up for the fourth ""Lethal Weapon"" installment."
Let Me In , 2010 , R ,6,9,6,"A remake of the 2008 Swedish film ""Let the Right One In"": A bullied and lonely boy (Kodi Smit-McPhee) living with his divorced mother meets a new neighbor (Chloë Grace Moretz) and desperately wants to become friends with her, even though she tells him on their first meeting that they cannot become friends but will not explain why. As he begins to get to know her better, he realizes that there is something very different about her. Also with Richard Jenkins, Cara Buono, Elias Koteas and Sasha Barrese. Directed by Matt Reeves. [1:55]"
Let's Be Cops , 2014 , R ,6,6,8,"Two roommates in their 30s have few prospects and are desperate to shake things up a little. When they dress up as police officers for a costume party, they begin to enjoy the role when people actually think they are real cops. But when they confront a violent mobster it's not clear if they'll survive. Also with Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev, James D'Arcy, Keegan-Michael Key, Andy Garcia, Jonathan Lajoie, Tom Mardirosian and Natasha Leggero. Directed by Luke Greenfield. [1:44]"
Letters from Iwo Jima , 2007 , R ,0,8,2,"The story of the WWII battle of Iwo Jima, as experienced by the Japanese soldiers who struggled to defend the island from the attacking U.S. forces. With Ken Watanabe, Kazunari Ninomiya, Tsuyoshi Ihara, Ryo Kase and Shido Nakamura. Directed by Clint Eastwood. [2:21]"
Letters to Juliet , 2010 , PG ,3,1,2,"When an American girl (Amanda Seyfried) finds herself in the hometown of Shakespeare's ""Romeo and Juliet,"" she stumbles upon a heartbreaking ""Letter to Juliet"" written more than fifty years ago. When she responds, she uncovers more than just one love story. Also with Gael Garcia Bernal, Christopher Egan and Vanessa Redgrave. Directed by Gary Winick. [1:44]"
Liar Liar , 1997 , PG-13 ,3,2,4,Jim Carrey is a lawyer who cannot lie because of his son's granted birthday wish.
Liberal Arts , 2012 , PG-13 ,5,3,4,"A 30-something man (Josh Radnor) finds an unlikely companion in a young undergrad (Elizabeth Olsen) after he returns to his Alma Mater for the retirement of his favorite professor. Also with Richard Jenkins, Allison Janney, Elizabeth Reaser and John Magaro. Directed by Josh Radnor. [1:37]"
The Libertine , 2004 , R ,9,4,6,"Johnny Depp stars as John Wilmot, the second Earl of Rochester, a 17th century English poet who was devoted to drinking and sexual debauchery. He was also a constant menace to the brother of King Charles II, and was repeatedly banished to the countryside. Also with John Malkovich, Samantha Morton, Rosamund Pike and Tom Hollander. Directed by Laurence Dunmore. [2:10]"
Liberty Heights , 1999 , R ,6,2,6,"The fourth film in Barry Levinson's coming-of-age series set in 1950s Baltimore follows two Jewish brothers (Adrien Brody and Ben Foster) who experience anti-Semitism and fall for ""forbidden"" girls: a WASP debutante and an African-American. Also with Orlando Jones, Bebe Neuwirth, Joe Mantegna, Rebekah Johnson, David Krumholtz, Richard Kline, Vincent Guastaferro, Justin Chambers, Carolyn Murphy, James Pickens Jr., Anthony Anderson, Frania Rubinek and Kiersten Warren. [2:07]"
License to Wed , 2007 , PG-13 ,5,3,5,"Robin Williams stars as a priest who makes it his mission to make sure young couples are prepared for marriage, and so requires any couple married in his church to pass his matrimony class before the ceremony. But this program becomes quite a strain for one young couple (Mandy Moore and John Krasinski) and they begin to question whether they are indeed right for each other. Also with Christine Taylor and Roxanne Hart. Directed by Ken Kwapis. [1:40]"
Life , 1999 , R ,3,4,10,"In this comedy, Eddie Murphy and Martin Lawrence are wrongfully accused of murder and sentenced to life in prison. Also with Obba Babatunde, Ned Beatty, Lisa Nicole Carson, Nick Cassavetes, Noah Emmerich, Bernie Mac, Poppy Montgomery, Miguel A. Nunez Jr., Guy Torry, Clarence Williams III and Bokeem Woodbine. [1:48]"
Life , 2017 , R ,1,7,7,"Six astronauts on a space station discover a nascent Martian lifeform that may endanger humans. Led by the science officer (Ryan Reynolds) and the medical officer (Jake Gyllenhaal), the dwindling station crew must find a way to keep the alien from invading Earth. Also with Rebecca Ferguson, Hiroyuki Sanada, Olga Dihovichnaya and Ariyon Bakare. Directed by Daniel Espinosa. [1:43]"
The Life Aquatic with Steve Zissou , 2004 , R ,6,5,7,"Bill Murray stars as internationally famous oceanographer Steve Zissou, who during the filming of an undersea documentary watched his partner and best friend eaten by what Zissou termed a ""Jaguar Shark."" Vowing revenge, Zissou and his crew are searching the seas for the mysterious fish. To add to the mystery, a man (Owen Wilson) arrives identifying himself as his son; his estranged wife (Anjelica Huston) is having an affair with his competitor (Jeff Goldblum); a reporter (Cate Blanchett) is writing a piece on Team Zissou which may not end up being complimentary; and they are attacked by pirates. Also with Willem Dafoe. Directed by Wes Anderson. [1:58]"
Life as a House , 2001 , R ,6,4,7,"Kevin Kline plays a middle-aged architect who suddenly finds out that he has only four months to live. He decides to use that time to mend a broken relationship with his son and ex-wife by building his dream house. Also with Kristin Scott Thomas, Hayden Christensen, Mary Steenburgen and Jena Malone. [2:25]"
Life as We Know It , 2010 , PG-13 ,5,3,5,"Katherine Heigl and Josh Duhamel star as a woman and a man, who dislike each other intensely, but are chosen by their best friends to parent the couple's child if anything should ever happen to them. Indeed, after a fatal car crash, the two are thrown into unwanted parenthood and have to learn how to take care of a child while also trying to figure out how to get along with each other. Also with Josh Lucas, Alexis Clagett, Brynn Clagett, Brooke Clagett, Hayes MacArthur, Christina Hendricks and Jessica St Clair. Directed by Greg Berlanti. [1:52]"
The Lifeguard , 2013 , R ,7,4,8,"When a former over-achiever (Kristen Bell) finds herself in a slump in New York City, she moves back to her childhood home in Connecticut, reconnects with her old friends and starts a risky relationship with a troubled teen boy. Also with Mamie Gummer, Martin Starr, Joshua Harto, John Finn and David Lambert. Directed by Liz W. Garcia. [1:38]"
Life is Beautiful , 1997 , PG-13 ,2,3,0,"A Jewish family tries to survive the horrors of a World War II concentration camp with lots of love and humor. Roberto Benigni stars and directs; also with Nicoletta Braschi, Giorgio Cantarini, Amerigo Fontani, Giustino Durano, Sergio Bini Bustric, Marisa Paredes, Horst Buchholz, Lidia Alfonsi, Giuliana Lojodice, Pietro De Silva, Francesco Guzzo and Raffaella Lebboroni. In Italian and German, with English subtitles."
A Life Less Ordinary , 1997 , R ,2,6,6,Two angels must make two mismatched people fall in love.
The Life of David Gale , 2003 , R ,6,7,6,"In a strange twist of fate, an outspoken death penalty abolitionist (Kevin Spacey) is sentenced to death for the rape and murder of a fellow activist and co-worker (Laura Linney). With only three days before his scheduled execution, he agrees to give a young and ambitious reporter (Kate Winslet) an exclusive interview, and she becomes convinced that he's innocent and his life is in her hands. Also with Gabriel Mann and Matt Craven. [2:10]"
Life of Pi , 2012 , PG ,2,4,3,"After a ship transporting zoo animals sinks, the zoo-owner's son (voiced by Suraj Sharma) is the only human survivor: Just 16 years old, he must lead a lifeboat crew of wild animals that include an orangutan, a wounded zebra, a hyena and a Bengal Tiger. Also with Tabu, Adil Hussain, Irrfan Khan, Gerard Depardieu and Rafe Spall. Directed by Ang Lee. [2:07]"
Life of the Party , 2018 , PG-13 ,5,3,4,"When her husband of 24 years suddenly asks for a divorce, a woman (Melissa McCarthy) decides to go back to college and finish her degree. Things are awkward for her daughter (Molly Gordon), who attends the same college and they have to figure out their new relationship. Also with Matt Walsh, Gillian Jacobs, Debby Ryan, Adria Arjona, Julie Bowen, Stephen Root, Luke Benward, Maya Rudolph, Christina Aguilera and Sarah Baker. Directed by Ben Falcone. [1:45]"
Life or Something Like It , 2002 , PG-13 ,4,2,5,"A driven young woman (Angelina Jolie) concerned mainly with her career path, is shocked when a homeless prophet (Tony Shalhoub) tells her she has only one week to live. When the prophet's other predictions come true, she's convinced he is right and begins to re-examine her life and priorities. Also with Edward Burns, Christian Kane and Stockard Channing. [1:40]"
Life Partners , 2014 , R ,4,2,8,"The relationship of two lifelong best friends (Leighton Meester and Gillian Jacobs) is strained when one enters a relationship and the other can't seem to find a suitable girlfriend or figure out what she wants to do with her life. Also with Gabourey Sidibe, Beth Dover, Abby Elliott, Kate McKinnon, Adam Brody, Mark Feuerstein, Elizabeth Ho and Greer Grammer. Directed by Susanna Fogel. [1:33]"
Life With Mikey , 1993 , PG ,1,2,3,Michael J. Fox stars as a former child star who's now running a talent agency for children. His numero uno cutie-pie is played by Christina Vidal.
The Light Between Oceans , 2016 , PG-13 ,5,3,1,"After WWI a veteran (Michael Fassbender) becomes a lighthouse keeper on an Australian island. With his wife (Alicia Vikander) they find an abandoned baby in a rowboat and while he wants to notify authorities, his wife wants to keep the infant. In the coming years they have to confront a wealthy woman that threatens to break up their family. Also with Rachel Weisz, Emily Barclay, Bryan Brown, Leon Ford, Benedict Hardy and Jack Thompson. Directed by Derek Cianfrance. [2:12]"
Light It Up , 1999 , R ,2,5,10,"A group of students protesting the dismissal of their favorite teacher end up holding a wounded police officer hostage and demanding improvements to their run-down inner-city school. With Usher Raymond, Forest Whitaker, Marcello Robinson, Rosario Dawson, Robert Ri'chard, Judd Nelson, Fredro Starr, Sara Gilbert, Clifton Collins Jr., Glynn Turman, Vic Polizos, Vanessa L. Williams, Gaddiel Otero, Frank Dominelli and Reggie Theus. [1:37]"
Lightning Jack , 1994 , PG-13 ,3,3,2,"Western with Paul Hogan as a bank robber, who adopts a mute sidekick, played by Cuba Gooding, Jr."
Lights Out , 2016 , PG-13 ,2,5,3,"A woman (Teresa Palmer) worries when her young half-brother (Gabriel Bateman) reports that he is haunted by a supernatural presence visible only in the dark. Suspecting a sinister association with her own past, she confronts her mother (Maria Bello) about her own childhood friend (Alicia Vela-Bailey) during confinement in a mental institution. Also with Alexander DiPersia and Billy Burke. Directed by David F. Sandberg. [1:21]"
Like Crazy , 2011 , PG-13 ,7,1,5,"When a British woman (Felicity Jones) in the US as a student falls in love with an American carpenter (Anton Yelchin) their whirlwind romance prompts her to overstay her visa, and they're eventually separated when she is banned from returning to the US. As they try to move on with their lives, we see them coming back together only to be separated again and again, and yet they are unable to let go of each other. Also with Jennifer Lawrence, Charlie Bewley, Alex Kingston and Oliver Muirhead. Directed by Drake Doremus. [1:30]"
Like Mike , 2002 , PG ,2,2,3,"A young orphan (Lil' Bow Wow) dreams of playing basketball like Michael Jordan, but most of all being adopted by a family like those he has seen on TV. When he comes upon a pair of sneakers that he is convinced used to belong to Jordan, he can miraculously slam dunk and more. When he beats a professional player at a half-time promotional stunt, his basketball career begins, and he also finds out a thing or two about families. Also with Morris Chestnut, Jonathan Lipnicki, Sandra Prosper and Brenda Song. [1:41]"
Lilo & Stitch , 2002 , PG ,1,3,1,"Disney animated feature about an alien creature that's essentially a genetic experiment designed to destroy everything he touches. He crashes on Earth after escaping from captivity, and resembling a small dog, he is adopted from the pound by Lilo, a young Hawaiian girl who recently lost her parents in a car crash. She names him Stitch, and with her help, he discovers he can actually care for someone else. With the voices of Tia Carrere, David Ogden Stiers, Zoe Caldwell, Kevin Michael Richardson and Daveigh Chase. [1:20]"
Limbo , 1999 , R ,3,3,7,"In this drama directed by John Sayles, a budding romance between a travelling nightclub singer and a man who's still struggling with a past tragedy is tested when they, along with her distant daughter, find themselves forced to survive in the wilderness. With Mary Elizabeth Mastrantonio, David Strathairn, Vanessa Martinez, Kris Kristofferson, Leo Burmester, Kathryn Grody, Michael Laskin, Casey Siemaszko and Rita Taggart. [2:06]"
The Limey , 1999 , R ,3,6,9,"After his release from prison, Englishman Terence Stamp goes to L.A. with a vengeance to find the person responsible for his daughter's ""accidental"" death. Also with Peter Fonda, Lesley Ann Warren, Luis Guzman, Barry Newman, Joe Dallesandro, Nicky Katt, Amelia Heinle and Melissa George. [1:30]"
Limitless , 2011 , PG-13 ,6,7,5,"Bradley Cooper stars as a man down-on-his luck and experiencing a prolonged writer's block, who runs into an old acquaintance, accepts a designer pill and suddenly he can concentrate and focus like nobody else. He becomes successful overnight, but when the drug wears off he's back to his old, ordinary self. He now must choose between the side effects of continuing to take the drug or losing everything. Also with Robert De Niro, Abbie Cornish, Andrew Howard, Anna Friel and Johnny Whitworth. Directed by Neil Burger. [1:45]"
Lincoln , 2012 , PG-13 ,1,6,5,"President Abraham Lincoln (Daniel Day Lewis) spends his final four months in office sparring with all comers, including the legislature, his generals, the Confederacy, his staff and his wife as he tries to pass the 13th Amendment and end the Civil War. Also with David Strathairn, Sally Field, Joseph Gordon-Levitt, Hal Holbrook, Tommy Lee Jones and James Spader. Directed by Steven Spielberg. [2:37]"
The Lincoln Lawyer , 2011 , R ,6,7,5,"When a lawyer (Matthew McConaughey) takes on a millionaire client (Ryan Phillippe), he and his investigator (William H. Macy) uncover more than just the crime. The lawyer then realizes that he has to ensure that he and his family (Marisa Tomei) are safe, while also protecting his law license. Also with Josh Lucas, John Leguizamo, Michael Peña and Bob Gunton. Directed by Brad Furman. [1:59]"
The Lion King , 1994 , G ,0,3,0,"The 32nd animated feature to join the Disney family follows a young lion as he learns to be a leader. Songs are by Elton John and voices by Jonathan Taylor Thomas, Matthew Broderick, Whoopie Goldberg, Cheech Marin, James Earl Jones, Nathan Lane, Rowan Atkinson and Jeremy Irons. The film received 4 Oscar nominations and 2 awards (for Best Original Score and Best Original Song). Directed by Roger Allers & Rob Minkoff. [1:27]"
The Lion King 1½ , 2004 , G ,0,2,0,"A behind-the-scenes explanation of how Timon and Pumbaa (voiced by Nathan Lane and Ernie Sabella, respectively) met each other and the young lion cub that grew up to be Simba (voiced by Matthew Broderick), fought the hyenas and Scar, and, in short, saved the late King Mufasa's kingdom. Also with the voices of Julie Kavner, Whoopi Goldberg and Cheech Marin. Directed by Bradley Raymond. [1:17]"
Lions for Lambs , 2007 , R ,1,5,6,"Two young men whose convictions drive them to enlist in the Army are sent to the Afghan mountains as part of the first wave of a new initiative that a young senator (Tom Cruise) believes will turn the tide on the war against the Taliban. Their decision has a strong emotional impact on the professor (Robert Redford) who inspired their decision to join the military, as well as the senior reporter (Meryl Streep) who was enlisted to sell the plan to the public. Also with Michael Pena and Derek Luke. Directed by Robert Redford. [1:32]"
Listen Up Philip , 2014 , NR ,3,3,7,"A writer (Jason Schwartzman), miserable and angry on the eve of the publication of his second book, is befriended by a seasoned and successful writer and together they explore their insecurities and unhappiness with life. Also with Elisabeth Moss, Krysten Ritter, Joséphine de La Baume, Jonathan Pryce and Jess Weixler. Directed by Alex Ross Perry. [1:48]"
Lithium Springs , 2004 , NR ,3,2,1,"An easy-going, down-on-his-luck adventurer finds a map in a library that shows where in a Florida swamp the Spanish explorer Juan Ponce de Leon (of the Fountain of Youth fame) hid a chest of gold and jewels 450 years earlier. With his loyal dachshund he sets off to find the treasure and become rich, but he's instead seduced by the beauty of Central Florida's rivers, springs and swamps. With Carter Lord, Esther Luttrell, Rebecca Renfroe, Henry Lawrence, Lee Perkins, Teza Lord and Fred the Dachshund. Directed by Carter Lord. [1:33]"
Little Big League , 1994 , PG ,1,0,0,A boy's dream come true when he becomes the owner of a major-league baseball team.
Little Black Book , 2004 , PG-13 ,4,3,4,"Romantic comedy about a young woman (Brittany Murphy) who is an associate producer for a daytime talk show but dreams of making it big one day and working with Diane Sawyer. When her boyfriend (Ron Livingston) won't discuss his past relationships, she becomes suspicious. So, with encouragement from a co-worker (Holly Hunter) she befriends his ex-girlfriends by pretending that she wants them to appear on the talk show she produces. Also with Kathy Bates and Rashida Jones. Directed by Nick Hurran. [1:45]"
Little Boy , 2015 , PG-13 ,1,5,2,"A small boy (Jakob Salvati) with growth problems determines to bring his father (Michael Rappaport) back from WWII by way of magic and his own faith. Along the way he struggles against naysayers that denounce him and bigots that hate his Japanese friend. Also with Kevin James, Tom Wilkinson, Ted Levine and Emma Watson. Directed by Alejandro Monteverdi. [1:26]"
Little Children , 2006 , R ,8,4,6,"A stay-at-home suburban mom (Kate Winslet) suffering from boredom in a loveless marriage, finds temporary happiness in an affair with a stay-at-home dad, who's rebelling against his wife's aspirations for professional success and money. Also with Jennifer Connelly, Patrick Wilson, Jackie Earle Haley and Gregg Edelman. Directed by Todd Field. [2:17]"
Little City , 1998 , R ,4,1,7,"Friends and strangers find themselves involved in ever-changing love (and lust) triangles in this romantic drama. Starring Annabella Sciorra, Josh Charles, Jon Bon Jovi, Penelope Ann Miller, Joanna Going and JoBeth Williams."
Little Fockers , 2010 , PG-13 ,6,5,4,"The third installment of the Focker family story finds the father-in-law (Robert De Niro) once again doubting the seriousness of his son-in-law (Ben Stiller) after the latter takes on a part-time job at a drug company that markets erectile dysfunction drugs. When the extended family (Dustin Hoffman, Barbra Streisand and Blythe Danner), along with a former fiancé (Owen Wilson) comes together to celebrate a birthday, unresolved insecurities and antipathies come to the surface. Also with Jessica Alba, Erika Jensen, Teri Polo, Harvey Keitel and Kevin Hart. Directed by Paul Weitz. [1:38]"
Little Giants , 1994 , PG ,1,1,1,"The game is peewee football, and the tale is about cute losers winning the big battle against cold-hearted winners."
A Little Help , 2011 , R ,7,4,6,"After the death of her husband (Chris O'Donnell), a woman (Jenna Fischer) follows through with a series of lies concocted by her 12 year old son as both of them deal with disappointment and grief in different ways. Also with Kim Coates, Lesly Ann Warren and Rob Benedict. Directed by Michael J. Weithorn. [1:42]"
"Little Indian, Big City ", 1996 , PG ,2,2,3,A boy who has lived his young life in the jungle is transported to Paris.
Little Man , 2006 , PG-13 ,5,5,4,"When a couple (Shawn Wayans and Kerry Washington) finds what they think is an abandoned baby (Marlon Wayans) on their front porch, the husband, who's very anxious to start a family, thinks that this is their opportunity to become parents by adopting. What he does not realize is that the baby is actually a man of very small stature, who is on the lam after stealing a precious diamond. Also with Tracy Morgan, John Witherspoon, Brittany Daniel and Dave Sheridan. Directed by Keenen Ivory Wayans. [1:30]"
Little Manhattan , 2005 , PG ,3,3,2,"Romantic comedy about first love set in New York: A 10 year-old boy (Josh Hutcherson) discovers that girls don't really have cooties at all but can actually have similar interests and abilities to boys. In discovering this he also falls in love with his 10-year-old classmate and karate sparring partner (Charlie Ray). Also with Bradley Whitford, Cynthia Nixon and Jonah Meyerson. Directed by Mark Levin & Jennifer Flackett. [1:29]"
The Little Mermaid , 1989 , G ,1,3,1,"Ariel, a mermaid, falls in love with a prince and wants to exchange her tail with legs so she can join him in the world of humans."
Little Miss Sunshine , 2006 , R ,5,4,7,"Greg Kinnear stars as a man who believes that his 9-step program can make anyone a ""winner"" and plans to take his young daughter to the Little Miss Sunshine pageant. He's joined by several other family members, such as the girl's uncle (Steve Carell) who has just tried to commit suicide after his male lover left him for another man, and the girl's grandfather (Alan Arkin) who was kicked out of a nursing home for snorting heroin. Also with Toni Collette, Abigail Breslin, Bryan Cranston and Paul Dano. Directed by Valerie Faris & Jonathan Dayton. [1:41]"
Little Nicky , 2000 , PG-13 ,5,5,5,"In this comedy, the son of the Devil (Adam Sandler) tries to save his dying father (Harvey Keitel) by going to earth to find his two evil brothers, both of whom are vying for Satan's job as ruler of hell. Also with Patricia Arquette, Rhys Ifans, Tom 'Tiny' Lister Jr., Kevin Nealon, Jon Lovitz, Allen Covert, Ozzy Osbourne, Dan Marino, Reese Witherspoon, and Henry Winkler. [1:24]"
A Little Princess , 1995 , G ,1,3,0,A little girl must attend a harsh boarding-school while her father fights in World War I.
The Little Rascals , 1994 , PG ,0,1,1,A feature-length movie based on the popular movie/TV series.
Little Secrets , 2002 , PG ,3,2,1,"A gifted 14-year-old violinist (Evan Rachel Wood) has given up summer camp with her friends in order to get ready for her audition with a prestigious youth orchestra. She also keeps busy as the neighborhood ""secret keeper"": for a nominal 50 cent fee she'll keep any child's secret, including incriminating evidence such as broken china, bric-a-brac, etc. Eventually, however, she discovers that keeping secrets can be much costlier. Also with Michael Angarano, Vivica A. Fox, David Gallagher and Danielle Chuchran. [1:47]"
The Little Vampire , 2000 , PG ,0,3,1,"A young American boy (Jonathan Lipnicki) moves to Scotland with his parents, where he befriends a family of benign vampires. He helps his new friends to find a mysterious amulet that will turn them back into humans. Also with Alice Krige, James Carter, Richard E Grant, Rollo Weeks, Anna Popplewell, John Wood, Pamela Gidley, Tommy Hinkley and Dean Cook. [1:35]"
Little Women , 1994 , PG ,0,1,0,Latest film version of Louisa May Alcott's well-loved novel.
Live by Night , 2017 , R ,6,8,10,"Set in the 1920s, a man (Ben Affleck) vows to never take orders from anyone and to never become part of the mob. However, circumstances conspire against his ostensible principles in Prohibition Era Boston and Florida. Also with Elle Fanning, Remo Girone, Brendan Gleeson, Robert Glenister, Matthew Maher, Chris Messina, Sienna Miller, Zoe Saldana, Chris Cooper and Titus Welliver. Directed by Affleck. [2:08]"
Live Free or Die Hard , 2007 , PG-13 ,4,6,5,"In the fourth installment of the series, John McClane (Bruce Willis) returns as the hard-nosed NYPD detective. Assigned to transport a computer hacker (Justin Long) from New Jersey to Washington, DC, he has to save the day when during the July 4th holiday a digital attack on the United States infrastructure begins to shut down the entire country. Also with Timothy Olyphant, Maggie Q, Cliff Curtis, Jeffrey Wright and Mary Elizabeth Winstead. Directed by Len Wiseman. [2:10]"
Living Out Loud , 1998 , R ,6,1,6,Holly Hunter is a lonely divorcee who must readjust to single life in this romantic drama. Also with Danny DeVito and Queen Latifah.
The Lizzie McGuire Movie , 2003 , PG ,3,2,2,"Lizzie McGuire (Hilary Duff), a graduating junior high school student, travels to Rome, Italy, with her classmates and a chaperone. She and her best friend (Adam Lamberg) vow to seek out adventure, and indeed the ancient city is full of surprises, including a handsome young pop star who thinks Lizzie looks exactly like his singing partner. Lizzie's thoughts are represented on the screen by an animated version of herself. Also with Robert Carradine, Hallie Todd and Jake Thomas. Directed by Jim Fall. [1:30]"
The Lobster , 2016 , R ,7,6,5,"In the near future, humans are legally required to be in long-term relationships and single people are sentenced to a 45-day stay at a hotel to search for a mate; if unsuccessful, they are turned into animals. One single man (Colin Farrell) discovers renegade loners in nearby woods, and realizes that love is not allowed there. Also with Olivia Coleman, Ben Whishaw, John C. Reilly, Rachel Weisz and Lea Seydoux. Directed by Yorgos Lanthimos. A few lines of dialogue are in French with English subtitles. [1:58]"
Locke , 2014 , R ,3,3,10,"A man (Tom Hardy) has dedicated himself to his job in the concrete trade and to his family for years. The night before the biggest assignment of his career he takes a phone call, which ignites a series of events that might unravel his life; everything unfolds during phone calls over a single car ride. Also with the voices of Ben Daniels, Andrew Scott, Olivia Colman, Ruth Wilson, Tom Holland and Bill Milner. Directed by Steven Knight. [1:28]"
Lockout , 2012 , PG-13 ,2,6,5,"Guy Pearce stars as a government agent wrongly accused of a crime and given a choice between 30 years in stasis on a penal colony in space or getting the president's daughter (Maggie Grace) back safely from the same colony. Also with Peter Stormare, Lennie James, Jacky Ido and Tim Plester. Directed by James Mather & Stephen St. Leger. [1:35]"
"Lock, Stock & Two Smoking Barrels ", 1998 , R ,5,9,10,"Small-time thieves Nick Moran, Jason Flemyng, Jason Stathman and Dexter Fletcher get on every big-time crook's hit list as they scramble to gather enough money to cover the debt they owe a major crime boss. Also with P.H. Moriarty, Sting, Vinnie Jones, Steven Mackintosh, Stephen Marcus and Peter McNicholl. [1:45]"
The Loft , 2015 , R ,7,6,9,"Five men (Karl Urban, James Marsden, Wentworth Miller, Eric Stonestreet and Matthias Schoenaerts) enter into an arrangement that allows them to share a loft apartment for their dalliances and infidelities. When a young woman is found dead and handcuffed to the bed the friends begin to doubt and question everyone's motives. Also with Isabel Lucas, Rachael Taylor, Rhona Mitra, Valerie Cruz, Kali Rocha, Elaine Cassidy and Margarita Levieva. Directed by Erik Van Looy. [1:48]"
