movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
Escape from Planet Earth , 2013 , PG ,2,4,2,"When an SOS from a dangerous planet is announced, the dashing hero of the Blue Alien nation (Brendan Fraser) rushes off to another victory mission only to fly into a trap set by a US army general (William Shatner). His nerdy, by-the-rules brother (Rob Corddry) must now gather the courage to save the day. Also with Jessica Alba, Sarah Jessica Parker, Sofia Vergara, Jane Lynch and George Lopez. Directed by Cal Brunker. [1:25]"
Escape Plan , 2013 , R ,2,6,9,"A specialist in prison security (Sylvester Stallone) is put to the test in a state-of-the-art prison. Also with Arnold Schwarzenegger, Jim Caviezel, Faran Tahir, Amy Ryan, Sam Neill, Vincent D'Onofrio, Vinnie Jones, Matt Gerald and 50 Cent. Directed by Mikael Håfström. [1:56]"
Eternal Sunshine of the Spotless Mind , 2004 , R ,6,5,7,"Jim Carrey stars as Joel, a man desperate to relieve the pain from a recent breakup with his girlfriend Clementine (Kate Winslet). When he discovers that Clementine has literally erased him from her memory by visiting a company that specializes in memory erasure, he endeavors to do the same with his own memories of her. As the procedure begins he realizes that he doesn't want to live without any memory of their time together, and so must fight (within his own mind) to hold onto some reminiscences. Also with Kirsten Dunst, Mark Ruffalo and Tom Wilkinson. Directed by Michel Gondry. [1:48]"
Ethan Frome , 1993 , PG ,3,2,0,"Liam Neeson stars in this filming of Edith Wharton's eponymous novel. The story is about illicit lust, and takes place in a snow-covered New England village around the turn of the century."
E.T. The Extra-Terrestrial , 1982 , PG ,1,4,3,"A young boy (Henry Thomas) discovers an extraterrestrial being who's been left behind when his spacecraft had to ascend in a hurry. The two become great friends while government agents are trying to catch E.T. But the boy's older brother (Robert MacNaughton), younger sister (Drew Barrymore) and friends come to E.T.'s rescue. Also with Dee Wallace-Stone, Peter Coyote and C. Thomas Howell. [1:55]"
Eurotrip , 2004 , R ,10,6,6,"A young man (Scott Mechlowicz) graduates from high school thinking his life is all in order: he plans to go to college and have his long-time girlfriend join him the following year when she graduates. She surprises him when she dumps him on graduation day and feeling lost he decides to travel to Berlin to meet his German pen pal -- since he just realized she's a beautiful young woman. Also with Jacob Pitts, Michelle Trachtenberg, Travis Wester and Jessica Boehrs. Directed by Jeff Schaffer, Alec Berg and David Mandel. [1:32]"
Evan Almighty , 2007 , PG ,2,2,3,"Morgan Freeman, as the God from ""Bruce Almighty,"" visits Evan (Steve Carell), a newly elected congressman who plans to change the world. When he prays for help to make it happen, it comes as a delivery of ancient tools, large quantities of lumber and a directive from God to build a Ark. Also with Lauren Graham, John Goodman and Jimmy Bennett. Directed by Tom Shadyac. [1:30]"
Even Cowgirls Get the Blues , 1994 , R ,6,3,6,Uma Thurman is a woman with really big thumbs who puts them to good use by hitchhiking a lot. Based on Tom Robbins' novel.
Evening , 2007 , PG-13 ,4,3,5,"An elderly woman (Vanessa Redgrave) who's on her deathbed recalls regrets in her life and her one great love and tries to help her daughters (Toni Collette and Natasha Richardson) find their way toward happiness. Also with Meryl Streep, Claire Danes, Glenn Close and Patrick Wilson. Directed by Lajos Koltai. [1:57]"
The Evening Star , 1996 , PG-13 ,5,0,5,"Shirley MacLaine is back in this ""Terms of Endearment"" sequel and she must deal with her adult grandchildren. Also with Bill Paxton, Juliette Lewis, Jack Nicholson, Miranda Richardson, Ben Johnson, Scott Wolf, George Newbern, Marion Ross, MacKenzie Astin, Donald Moffat, Jennifer Grant, China Kantner, Shawn Taylor Thompson and Jake Langerud. [2:09]"
Event Horizon , 1997 , R ,4,9,7,Something comes back from space and humans must study it in this science fiction thriller.
Ever After: A Cinderella Story , 1998 , PG ,1,2,2,"New telling of ""Cinderella"" with Drew Barrymore as a resourceful young woman forced into servitude by her scheming stepmother. With Dougray Scott and Anjelica Huston."
Everest , 1998 , NR ,0,2,1,"An IMAX film documenting several climbers' 1996 ascent of Mount Everest. With Ed Viesturs, Araceli Segarra, Jamling Tenzing Norgay, Sumiyo Tsuzuki, Paula Viesturs, Dr. Roger Bilham and Dr. Beck Weathers. Directed by David Breashears, Greg MacGillivray and Stephen Judson; narrated by Liam Neeson. [0:48]"
Everest , 2015 , PG-13 ,1,5,1,"Based on a true story about a 1996 trek to the peak of Mt. Everest: Freak conditions and obstinacy led to the deaths of eight climbers, and many more sustained serious injuries. With Robin Wright, Josh Brolin, Justin Salinger, Jake Gyllenhaal, Helen Wilton, Sam Worthington, Keira Knightley, John Hawkes, Naoko Mori, Michael Kelly, Michael Groom, Martin Henderson, Tom Goodman-Hill, Jason Clarke, Ang Phula Sherpa and Pemba Sherpa. Directed by Baltasar Kormákur. [2:01]"
Everybody Has a Plan , 2013 , R ,6,7,5,"A man (Viggo Mortensen) seeking a new life assumes the identity and life of his dead twin, with unpredictable results. Also with Soledad Villamil and Daniel Fanego. Directed by Ana Piterbarg. In Spanish with English subtitles (original title: ""Todos tenemos un plan""). [1:58]"
Everybody's Fine , 2009 , PG-13 ,3,3,5,"A widower (Robert De Niro) becomes frustrated when his children seem too busy to see him. Hence, he decides to surprise each one of them with an unannounced visit. But, making his way across the country to see them uncovers some truths about their relationship and their lives. Also with Drew Barrymore, Kate Beckinsale, Sam Rockwell, Lucian Maisel and Ken Sladyk. Directed by Kirk Jones. [1:35]"
Every Day , 2018 , PG-13 ,3,2,4,"A teenage girl (Angourie Rice) finds herself falling in love with a spirit that seems to switch between different teenager bodies every day. The spirit occupies both male and female bodies and it is entirely in control until midnight when it has to move on to another body. Also with Justice Smith, Jeni Ross, Lucas Jade Zumann, Rory McDonald, Katie Douglas, Jacob Batalon, Ian Alexander, Sean Jones, Colin Ford, Jake Sim, Nicole Law, Karena Evans and Owen Teague. Directed by Michael Sucsy. [1:35]"
Everyone's Hero , 2006 , G ,1,3,1,"Animated feature that Christopher Reeve started directing before his death in 2004. It is set in 1932, during the Great Depression, and it follows the adventures of a 10-year-old boy who's trying to reclaim Babe Ruth's famous bat, Darlin', which was stolen by a Cubs pitcher. Assisting him is a talking baseball -- the bat talks too. With the voices of Whoopi Goldberg, Rob Reiner, Raven Symone, Jake T. Austin and Brian Dennehy. Directed by Reeve, Colin Brady & Daniel St. Pierre. [1:27]"
"Everything, Everything ", 2017 , PG-13 ,5,3,3,"A teenage girl (Amandla Stenberg) has spent her whole life in her home and away from anything that could make her sick and potentially kill her by overtaxing her fragile immune system. Although longing to go outside, she is content until a new neighbor (Nick Robinson) inspires her to want to experience everything that she has been missing. Also with Anika Noni Rose, Ana de la Reguera, Taylor Hickson, Danube Hermosillo and Sage Brocklebank. Directed by Stella Meghie. [1:36]"
Everything is Illuminated , 2005 , PG-13 ,4,6,5,"Elijah Wood stars as an American Jewish man who travels to Ukraine in order to track down a woman who may have saved his grandfather from the Nazis, when he was a young man. He feels compelled to find out who the woman was and discovers more about his personal history in the process. Also with Elijah Wood, Eugene Hutz, Boris Leskin and Laryssa Lauret. Directed by Liev Schreiber. [1:40]"
Everything Must Go , 2011 , R ,6,3,5,"After an alcoholic (Will Ferrell) relapses, he struggles to regain his footing but then loses his job and his wife on the same day. Along with all his belongings, he ends up on his front lawn, where he must confront his problems and find a way to part with the things from his past. Also with Rebecca Hall, Laura Dern, Michael Peña, Glenn Howerton and Stephen Root. Directed by Dan Rush. [1:40]"
Evil Dead , 2013 , R ,5,10,8,"Five young professionals take a trip to an isolated cabin and discover an obscure book called ""Necronomicon Ex-Mortis."" The teacher among them opens it and accidentally summons up a demon from the nearby woods; one by one, the friends become murderously possessed, until just one is left. With Jane Levy, Shiloh Fernandez, Lou Taylor Pucci, Jessica Lucas and Elizabeth Blackmore. Directed by Fede Alvarez. [1:31]"
Evita , 1997 , PG ,1,4,1,Madonna stars as Argentinian and First Lady Eva Peron in this adaptation of the hit musical.
Evolution , 2001 , PG-13 ,4,5,5,"A meteorite carrying alien organisms lands in the New Mexico desert and the alien creatures begin to multiply and evolve at an alarmingly fast rate, threatening to take over the Earth. To the rescue come a community college science professor, his eccentric geologist buddy, a wannabe fireman and a government scientist. With David Duchovny, Julianne Moore, Orlando Jones, Seann William Scott and Sarah Silverman. [1:37]"
The Ex , 2007 , PG-13 ,5,4,5,"Amanda Peet and Zach Braff star as a married couple expecting their first child. Having decided that she will give up her job as a lawyer to be a full-time mother, and he will step up and take care of his growing family, he gets fired. Their only option is for him to accept a job with her father (Charles Grodin) in an ad agency where her ex-lover (Jason Bateman) also happens to work. Also with Mia Farrow and Donal Logue. Directed by Jesse Peretz. [1:29]"
Excess Baggage , 1997 , PG-13 ,1,3,4,Poor little rich girl Alicia Silverstone gets more than she bargained for when she fakes her own kidnapping.
Executive Decision , 1996 , R ,3,7,5,Kurt Russell and Steven Seagal must do battle high in the skies as they try to save a planeload of passengers and the free world.
eXistenZ , 1999 , R ,3,10,5,"When a video game designer (Jennifer Jason Leigh) unveils her latest creation, she must run from an anti-gaming group that wants her dead, in this sci-fi film directed by David Cronenberg. Also with Jude Law, Willem Dafoe, Ian Holm, Don McKellar, Callum Keith Rennie, Sarah Polley, Christopher Eccleston, Robert A. Silverman, Oscar Hsu, Kris Lemeche, Vik Sahay, Kirsten Johnson and James Kirchner. [1:37]"
Exit to Eden , 1994 , R ,9,4,1,"Sex-farce about a resort where sexual fantasies become reality. With Dana Delany, Dan Aykroyd and Rosie O'Donnell."
Exit Wounds , 2001 , R ,6,9,9,"Demoted to a troubled precinct for repeatedly saving the day by disobeying orders, police officer Steven Seagal uncovers a drug smuggling ring led by DMX. Also with Tom Arnold, Isaiah Washington, Anthony Anderson, Michael Jai White, Bill Duke, Jill Hennessy, Shane Daly, Sean Lawrence, Eva Mendes, Arnold Pinnock, Matthew G. Taylor and David Vadim. [1:57]"
Ex Machina , 2015 , R ,6,5,6,"A programmer (Domhnall Gleeson) wins a prize that grants him a week-long visit with a reclusive (Oscar Isaac) genius, who has developed artificial intelligence. During his stay in the compound the man must determine if the A.I. apparatus could pass for human. Also with Alicia Vikander and Sonoya Mizuno. Directed by Alex Garland. [1:48]"
Exodus: Gods and Kings , 2014 , PG-13 ,1,6,1,"Set in 1300 BCE Moses (Christian Bale) leads 600,000 Hebrew slaves out of Egypt and to freedom. Also with Joel Edgerton, John Turturro, Aaron Paul, Ben Mendelsohn, María Valverde, Sigourney Weaver and Ben Kingsley. Directed by Ridley Scott. [2:30]"
The Exorcism of Emily Rose , 2005 , PG-13 ,1,7,4,"A young woman (Jennifer Carpenter) becomes convinced that demons are possessing her and when medical intervention appears not to work, she turns to her family priest (Tom Wilkinson) for an exorcism. The story, ostensibly inspired by true events, is of the trial of the priest, after the young woman died during the exorcism. Accused of negligence, his church refuses to allow him to take the stand and relate his version of the story. Also with Laura Linney, Campbell Scott and Colm Feore. Directed by Scott Derrickson. [1:54]"
The Exorcist , 1973 , R ,5,7,7,"New version of the 1973 supernatural thriller released in 2000 with digital sound and containing additional footage: A 12-year-old girl (Linda Blair) is possessed by the Devil and two Catholic priests try to perform an exorcism. Also with Ellen Burstyn, Max von Sydow, Lee J. Cobb, Kitty Winn, Jack MacGowran, Jason Miller, William O'Malley, Barton Heyman, Peter Masterson, Rudolf Schündler, Gina Petrushka, Robert Symonds and Arthur Storch. [2:02]"
Exorcist: The Beginning , 2004 , R ,5,10,5,"Stellan Skarsgaard stars as an ex-priest turned archaeologist, who is called in by the British to a dig site in post-WWII Africa, where an ancient Christian church has been uncovered. Mysterious disappearances around the site are reported, and the tribal people who assist in the dig are fearful of evil spirits and refuse to enter the church. Also with James D'Arcy, Izabella Scorupco, Alan Ford and Billy Crawford. Directed by Renny Harlin. [1:54]"
Expelled: No Intelligence Allowed , 2008 , PG ,1,3,1,"A documentary supporting the idea that Intelligent Design is being censored from scientific discussions of biology. We hear from several people who argue that they lost their jobs or have been blackballed for questioning Charles Darwin's Theory of Evolution. It is also argued that the evidence for natural selection is distorted and corrupted, that Intelligent Design is not religion based, and that the Theory of Evolution is responsible for Nazism. Written and narrated by Ben Stein. Directed by Nathan Frankowski. [1:30]"
The Expendables , 2010 , R ,2,9,5,"A group of mercenaries (Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren and Randy Couture) are hired to kill a South American dictator (David Zayas). When one of the mercenaries discovers a corrupt American (Eric Roberts) is the true cause of corruption in the country, their plans take a different twist. Also with Steve Austin, Terry Crews, Giselle Itie, Mickey Rourke, Bruce Willis and Arnold Schwarzenegger. Directed by Sylvester Stallone. [1:43]"
The Expendables 2 , 2012 , R ,2,8,4,"In this sequel the Expendables team (Sylvester Stallone, Jason Statham, Dolph Lundgren, Jet Li, Bruce Willis, Liam Hemsworth, Terry Crews, Randy Couture and Novak Djokovic) is re-united and when one of them is killed on the job it becomes a mission of revenge. Also with Chuck Norris, Arnold Schwarzenegger and Jean-Claude van Damme. Directed by Simon West. [1:43]"
The Expendables 3 , 2014 , PG-13 ,2,6,5,"In this third installment Sylvester Stallone stars as the mercenary leader of a reduced force after several members have died. A powerful nemesis (Mel Gibson) reappears unexpectedly, forcing him to recruit a group of younger team members, although other mature action stars join in. Also with Antonio Banderas, Harrison Ford, Jason Statham, Wesley Snipes, Dolph Lundgren, Randy Couture, Terry Crews, Kelsey Grammar, Arnold Schwarzenegger and Jet Li. Directed by Patrick Hughes. A few lines of dialogue are in a Slavic language with English subtitles. [1:50]"
The Express , 2008 , PG ,3,3,4,"Based on the real-life story of Ernie Davis (Rob Brown), the first African-American to win the Heisman Trophy in 1961. A two-time All-American running back for Syracuse University, he led his team to the national championship in 1960. Also with Dennis Quaid, Nelsan Ellis, Kris Wolff, Darrin DeWitt Henson and Charles S. Dutton. Directed by Gary Fleder. [2:10]"
Extract , 2009 , R ,5,4,5,"A man's (Jason Bateman) business is threatened when an injury in his factory might lead to a lawsuit that will surely bankrupt the company. At the same time, frustrated by the lack of romance in his marriage, he tries to get his wife to have an affair so that he won't feel guilty about having an affair with a sexy new employee (Mila Kunis). Also with Kristen Wiig, Ben Affleck, J. K. Simmons, Clifton Collins Jr., Dustin Milligan and David Koechner. Directed by Mike Judge. [1:30]"
Extraordinary Measures , 2009 , PG ,2,2,4,"Based on a true story, this drama depicts the struggle of a couple (Brendan Fraser and Keri Russell) to encourage the development of a drug that would save their children from Pompe Disease, a fatal genetic disorder. Also with Harrison Ford, Meredith Droeger, Diego Velazquez, Sam Hall, Jared Harris and Patrick Bauchau. Directed by Tom Vaughan. [1:45]"
Extremely Loud and Incredibly Close , 2011 , PG-13 ,1,5,4,"Based on the novel by Jonathan Safran Foer, a nine-year-old boy (Thomas Horn) explores the city of New York searching for a lock that will fit the key left behind by his father (Tom Hanks), who died in the World Trade Center on September 11th, 2001. Also with Sandra Bullock, Zoe Caldwell, Max von Sydow and John Goodman. Directed by Stephen Daldry. [2:09]"
Extreme Measures , 1996 , R ,2,7,7,Hugh Grant is a doctor who discovers a nefarious medical plot.
Extreme Ops , 2002 , PG-13 ,4,5,5,"A film crew travels to the Austrian Alps in order to film three extreme sports enthusiasts being chased down by an avalanche for a commercial. When they inadvertently film a Serbian war criminal whose secret hideout is in the Alps, a life-or-death chase ensues, which includes skiing, snowboarding, sky diving, and other extreme sports. With Devon Sawa, Rufus Sewell, Bridgette Wilson-Sampras, Heino Ferch and Joe Absolom. [1:33]"
The Eye , 2008 , PG-13 ,4,7,3,"A woman (Jessica Alba), blind since childhood, prepares for a cornea transplant and although delighted with the opportunity to see again is unprepared for the newfound ability to see the spiritual world. Also with Parker Posey, Alessandro Nivola, Rade Serbedzija, Fernanda Romero, Rachel Ticotin, Obba Babatundé and Danny Mora. Directed by David Moreau and Xavier Palud. [1:37]"
Eye for an Eye , 1996 , R ,2,6,6,"Karen McCann (Sally Field) turns to vigilante justice when a criminal (Kiefer Sutherland) rapes and murders her eldest daughter. Also with Ed Harris, Olivia Burnette, Alexandra Kyle, Joe Mantegna, Beverly D'Angelo, Darrell Larson, Charlayne Woodard, Philip Baker Hall, Keith David, Wanda Acuna, Geoffrey Rivas, Armin Shimerman and Natalia Nogulich. [1:41]"
Eye in the Sky , 2016 , R ,1,6,5,"With eyes on several of the most wanted terrorists planning to unleash suicide bombers, the decision must be made on how much collateral damage can be tolerated in the war on terrorism. With Helen Mirren, Alan Rickman, Aaron Paul, Bob Chappell, Alex Gallafent, Babou Ceesay, Carl Beukes, Kate Liquorish and Aisha Takow. Directed by Gavin Hood. Several lines of dialogue are in Swahili, Somali and Arabic with English subtitles. [1:42]"
Eye of the Beholder , 1999 , R ,6,7,7,"A British intelligence agent (Ewan McGregor) becomes obsessed with protecting rather than apprehending the murderous disguise artist (Ashley Judd) he's assigned to follow. Also with Patrick Bergin, k.d. lang, Jason Priestley, Genevieve Bujold, Charles Powell, Cara Reynolds, Sam Stone and Janine Theriault. [1:49]"
Eye of the Dolphin , 2007 , PG-13 ,2,1,2,"A 14-year-old (Carly Schroeder) whose mother has recently died is having a hard time and she ends up getting expelled from school when she's caught smoking marijuana. Her grandmother (Katharine Ross) then takes her to the Bahamas to meet, for the first time, her father, a scientist who's doing dolphin research. Also with Adrian Dunbar, Christine Adams, George Harris and Jane Lynch. Directed by Michael Sellers. [1:40]"
The Eyes of My Mother , 2016 , R ,6,8,0,"A black and white film about a young woman (Kika Magalhaes) left alone in an isolated farm to face the torment of her loneliness. Also with Diana Agostini, Olivia Bond, Will Brill, Joey Curtis-Green and Flora Diaz. Directed by Nicolas Pesce. Several lines of dialogue are spoken in Portuguese with English subtitles. [1:16]"
